username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ThemesGrafik;2014-04-22 01:38;0;0;"Coruscate - MultiPurpose Bootstrap WordPress Theme (Corporate) | Themes Grafik http:// pinterest.com/pin/4027907603 95953238/ …";;;;"458389383671209985";https://twitter.com/ThemesGrafik/status/458389383671209985
kaleemclarkson;2014-04-22 01:30;0;0;"RT @iamdevloper : Twitter Bootstrap ; the “ft. Pitbull” of software development. But who doesn't love Pitbull ?";;@iamdevloper;;"458387268383031296";https://twitter.com/kaleemclarkson/status/458387268383031296
spletarna;2014-04-22 01:21;0;0;"OpenStack Nova Boot Image You can bootstrap anything with this basic guide.There are video guides as wel.. http:// thecustomizewindows.com/2014/04/racksp ace-openstack-nova-boot-image-easy-guide/ …";;;;"458385016410877952";https://twitter.com/spletarna/status/458385016410877952
w3eden;2014-04-22 01:19;0;1;"Home - #bootstrap #css #html http:// tinyurl.com/mwote54";;;#bootstrap #css #html;"458384436237586432";https://twitter.com/w3eden/status/458384436237586432
gitbootstrap;2014-04-22 01:10;0;0;"Bootstrap Wysihtml5 for Rails was updated! http:// ift.tt/1eXhEyR";;;;"458382376989896704";https://twitter.com/gitbootstrap/status/458382376989896704
gitbootstrap;2014-04-22 01:10;0;1;"Bootstrap Wysihtml5 for Rails was updated! http:// ift.tt/1eXhEiB";;;;"458382374477516802";https://twitter.com/gitbootstrap/status/458382374477516802
gitbootstrap;2014-04-22 01:10;0;0;"Bootstrap Wysihtml5 for Rails was updated! http:// ift.tt/1eXhBTS";;;;"458382371877040128";https://twitter.com/gitbootstrap/status/458382371877040128
gitbootstrap;2014-04-22 01:10;0;0;"Bootstrap Wysihtml5 for Rails was updated! http:// ift.tt/1eXhEil";;;;"458382369490477056";https://twitter.com/gitbootstrap/status/458382369490477056
okenesia;2014-04-22 01:10;0;0;"html Text out of box: I am using Twitter bootstrap and CSS to style a dropdown. I have a child element that f... http:// bit.ly/1eXhqb4";;;;"458382176073965568";https://twitter.com/okenesia/status/458382176073965568
kirennatali;2014-04-22 01:10;0;1;"html Text out of box: I am using Twitter bootstrap and CSS to style a dropdown. I have a child element that f... http:// bit.ly/1eXhqb4";;;;"458382174241042432";https://twitter.com/kirennatali/status/458382174241042432
androidapktop;2014-04-22 01:10;0;0;"html Text out of box: I am using Twitter bootstrap and CSS to style a dropdown. I have a child element that f... http:// bit.ly/1eXhqb4";;;;"458382172198416384";https://twitter.com/androidapktop/status/458382172198416384
nov_echo;2014-04-22 01:10;0;0;"html Text out of box: I am using Twitter bootstrap and CSS to style a dropdown. I have a child element that f... http:// bit.ly/1eXhqb4";;;;"458382170092863489";https://twitter.com/nov_echo/status/458382170092863489
ekotoharoh;2014-04-22 01:09;0;0;"html Text out of box: I am using Twitter bootstrap and CSS to style a dropdown. I have a child element that f... http:// bit.ly/1eXhqb4";;;;"458382165781143552";https://twitter.com/ekotoharoh/status/458382165781143552
get1000follower;2014-04-22 01:09;0;0;"html Text out of box: I am using Twitter bootstrap and CSS to style a dropdown. I have a child element that f... http:// bit.ly/1eXhqb4";;;;"458382163671396352";https://twitter.com/get1000follower/status/458382163671396352
FacuuMarchisio;2014-04-22 01:07;0;0;"Me cago en bootstrap !";;;;"458381446408073216";https://twitter.com/FacuuMarchisio/status/458381446408073216
PollySo1;2014-04-22 01:01;0;0;"I'm hiring - Bootstrap Expert Consultant in San Francisco, CA http:// bull.hn/l/1Y6XP/34 #job";;;#job;"458380026447405056";https://twitter.com/PollySo1/status/458380026447405056
joomla_jobs;2014-04-22 01:01;0;0;"1 hour skype consultation over a joomla 3x bootstrap template issue by jacweiss: I have a copy o... http:// bitly.com/1jszl5A #joomla #jobs";;;#joomla #jobs;"458379915423780864";https://twitter.com/joomla_jobs/status/458379915423780864
_BrianMitchell_;2014-04-22 00:52;0;1;"I wish there was an easier way to see how bootstrap works other than searching a 5786 line CSS file.";;;;"458377642656296960";https://twitter.com/_BrianMitchell_/status/458377642656296960
BrianMitchL;2014-04-22 00:47;0;0;"Working on bootstrap modals. @The Dungeon http:// instagram.com/p/nEbYMbvnBQ/";;@The;;"458376533292617728";https://twitter.com/BrianMitchL/status/458376533292617728
WebsiteBuilderI;2014-04-22 00:44;0;0;"10+ Best Bootstrap WordPress Themes 2014 - aThemes http:// buff.ly/1eVX7Lo";;;;"458375636869206016";https://twitter.com/WebsiteBuilderI/status/458375636869206016
askbootstrap;2014-04-22 00:42;0;0;"¿?—Vertical scroll appears on bootstrap http:// ift.tt/RGpd35";;;;"458375262108131328";https://twitter.com/askbootstrap/status/458375262108131328
askbootstrap;2014-04-22 00:41;0;0;"¿?—varying widths in row of chosen.js select elements in bootstrap http:// ift.tt/1eXaKJY";;;;"458375074576613377";https://twitter.com/askbootstrap/status/458375074576613377
askbootstrap;2014-04-22 00:41;0;0;"¿?— Bootstrap Arabic HTML-headings render garbage in IE10 http:// ift.tt/1fhCNik";;;;"458375069287612417";https://twitter.com/askbootstrap/status/458375069287612417
mansoumo;2014-04-22 00:38;0;0;""biocitech'.meximas'.com" : Responsive website develppped with cakephp and bootstrap css. Hosted on hostinger";;;;"458374361687531520";https://twitter.com/mansoumo/status/458374361687531520
_healthy_bites;2014-04-22 00:31;0;0;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"458372582866051073";https://twitter.com/_healthy_bites/status/458372582866051073
sbs71usa;2014-04-22 00:31;0;0;"Job Opportunity - Sr. .NET Developer with Bootstrap - W2 Only in Montvale, NJ http:// bull.hn/l/1ZC7R/64 #job";;;#job;"458372509789073408";https://twitter.com/sbs71usa/status/458372509789073408
HeidaRafns;2014-04-22 00:30;0;0;"Been working on my final project in web design...(my portfolio page). Using a bit of Bootstrap , php and jQuery....it's great fun!";;;;"458372138765144064";https://twitter.com/HeidaRafns/status/458372138765144064
askbootstrap;2014-04-22 00:26;0;0;"¿?—LESS & Bootstrap Wont Compile http:// ift.tt/1raP92M";;;;"458371319147819009";https://twitter.com/askbootstrap/status/458371319147819009username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
RaavynnDigitaL;2014-08-29 01:59;0;1;"@_OpheliaBlack People get brainwashed by the bootstrap myth, I think. But "Work hard and you'll succeed" is a crock.";;@_OpheliaBlack;;"505142785440100353";https://twitter.com/RaavynnDigitaL/status/505142785440100353
qualitywpt;2014-08-29 01:59;0;1;"Movie Me - Cinema/Movie Bootstrap A HTML Template (Film &amp; TV) http:// tinyurl.com/qyyo3tm #webdesign #wordpress #design #web";;;#webdesign #wordpress #design #web;"505142671720329216";https://twitter.com/qualitywpt/status/505142671720329216
001yleady;2014-08-29 01:55;0;0;"Imitation and adding yourself for success: http://www. youleadingyou.com/15 #podcast #success #entrepreneur #business #bootstrap";;;#podcast #success #entrepreneur #business #bootstrap;"505141615850430466";https://twitter.com/001yleady/status/505141615850430466
saramirabela;2014-08-29 01:55;0;0;"Create an #Engaging #Website with #Twitter #Bootstrap 2.x #Udemy #courses #coupon #deal #SAVE 75% HERE http:// ow.ly/AQ6V3";;;#Engaging #Website #Twitter #Bootstrap #Udemy #courses #coupon #deal #SAVE;"505141574079365120";https://twitter.com/saramirabela/status/505141574079365120
002yleady;2014-08-29 01:52;0;0;"Imitation and adding yourself for success: http://www. youleadingyou.com/15 #podcast #success #entrepreneur #business #bootstrap";;;#podcast #success #entrepreneur #business #bootstrap;"505140945097347072";https://twitter.com/002yleady/status/505140945097347072
inductivestep;2014-08-29 01:50;0;0;"There are choose(2N-1, N) unique bootstrap samples from a sample of size N. Lovely proof of it but this tweet is too small to contain it....";;;;"505140507811409920";https://twitter.com/inductivestep/status/505140507811409920
spacemigas;2014-08-29 01:49;1;0;"SEEKING FREELANCER: Angular.js and Bootstrap Developer: SEEKING FREELANCER: Angular.js and Bootstrap Developer... http:// bit.ly/1tIlv7v";;;;"505140243855446016";https://twitter.com/spacemigas/status/505140243855446016
VesiPictures;2014-08-29 01:45;0;1;"Companies That Succeeded With Bootstrapping (FB,EBAY,MSFT,AAPL) http:// shar.es/11WvU8 via @sharethis #bootstrap";;@sharethis;#bootstrap;"505139091973746692";https://twitter.com/VesiPictures/status/505139091973746692
jbgraphix;2014-08-29 01:44;0;0;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"505138801086193664";https://twitter.com/jbgraphix/status/505138801086193664
BrynmorAshcroft;2014-08-29 01:43;0;0;"@melcate Jesus fucking Christ. Little Johnny's bourgeois parents can just bootstrap themselves in a waiting room with the rest of us.";;@melcate;;"505138750561611777";https://twitter.com/BrynmorAshcroft/status/505138750561611777
kiquezas;2014-08-29 01:42;0;0;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"505138490724462592";https://twitter.com/kiquezas/status/505138490724462592
maxbrockman453;2014-08-29 01:39;0;0;"@markpalfreeman Inspector duder. I use it SOOO much. If you wanna hear me complain about bootstrap just let me know :P";;@markpalfreeman;;"505137540240658432";https://twitter.com/maxbrockman453/status/505137540240658432
cbsashish;2014-08-29 01:38;0;0;"Now hiring for Bootstrap or Backbone Developer in San Francisco, CA http:// bull.hn/l/21YNZ/52 #job";;;#job;"505137468975636480";https://twitter.com/cbsashish/status/505137468975636480
askbootstrap;2014-08-29 01:37;0;0;"¿?—How to combine Photoshop PSD into web application UI based on bootstrap ? http:// ift.tt/1lj7VWM";;;;"505137158131552256";https://twitter.com/askbootstrap/status/505137158131552256
DavidPerezProfe;2014-08-29 01:32;0;0;"I just unlocked the Make a Website: Bootstrap badge on @codecademy ! http://www. codecademy.com vía @codecademy";;@codecademy @codecademy;;"505135870370795520";https://twitter.com/DavidPerezProfe/status/505135870370795520
GroundControl;2014-08-29 01:30;0;1;"After doing a lot of Android dev and jumping back to HTML... Layouts are unnecessarily complex, even with #bootstrap . Too much ceremony.";;;#bootstrap;"505135272615350272";https://twitter.com/GroundControl/status/505135272615350272
008yleady;2014-08-29 01:28;0;0;"Bootstrapping your business with Matt Ward: http://www. youleadingyou.com/15 #podcast #success #entrepreneur #business #bootstrap";;;#podcast #success #entrepreneur #business #bootstrap;"505134854116483072";https://twitter.com/008yleady/status/505134854116483072
AminaDaoud;2014-08-29 01:19;0;0;"Bootstrap yourselves for the most epic battle against copyright on API's :D Just Awesome ! http:// youtu.be/3vI_7os2V_o via @YouTube";;@YouTube;;"505132618937942017";https://twitter.com/AminaDaoud/status/505132618937942017
Erin_Calabria;2014-08-29 01:17;0;0;"Wow. While rights of adjuncts is the bigger picture, this is bootstrap ideology used to criticize an elderly woman with cancer - how crass.";;;;"505132166884638720";https://twitter.com/Erin_Calabria/status/505132166884638720
DenisBosire;2014-08-29 01:12;0;0;"Why bootstrap is not a good choice for #WordPress Themes http:// fortisthemes.com/?p=216";;;#WordPress;"505130886124163073";https://twitter.com/DenisBosire/status/505130886124163073
DavidJamesBiden;2014-08-29 01:10;0;1;"Fuck you bootstrap fuck you I'm going to bed";;;;"505130391175696384";https://twitter.com/DavidJamesBiden/status/505130391175696384
008yleady;2014-08-29 01:08;0;0;"Imitation and adding yourself for success: http://www. youleadingyou.com/15 #podcast #success #entrepreneur #business #bootstrap";;;#podcast #success #entrepreneur #business #bootstrap;"505129803515965440";https://twitter.com/008yleady/status/505129803515965440
jcoz1968;2014-08-29 01:07;2;0;"Michael Conroy: Redux: Creating an Application Dialog Service usin... http:// michaeleconroy.blogspot.com/2013/10/redux- creating-application-dialog.html?spref=tw … #angularjs #bootstrap #webdev #javascript";;;#angularjs #bootstrap #webdev #javascript;"505129472039735297";https://twitter.com/jcoz1968/status/505129472039735297
springshare;2014-08-29 01:00;0;0;"@k2theiely , it's loading fully mobilized for us via bootstrap . The only thing that isn't is your banner. Since you have custom code there";;@k2theiely;;"505127806745858048";https://twitter.com/springshare/status/505127806745858048
JoeSpeeds;2014-08-29 00:59;0;0;"cool! Brian is presenting @AllSeenAlliance @AllJoyn .js 128KB javascript IoT engine on the @ATT Car+Home hackfest bootstrap webinar";;@AllSeenAlliance @AllJoyn @ATT;;"505127522204262400";https://twitter.com/JoeSpeeds/status/505127522204262400
008yleady;2014-08-29 00:59;0;3;"Fail, Fail Fail, it's a journey: http://www. youleadingyou.com/15 #podcast #success #entrepreneur #business #bootstrap";;;#podcast #success #entrepreneur #business #bootstrap;"505127498305511427";https://twitter.com/008yleady/status/505127498305511427
0ldyleady;2014-08-29 00:53;0;0;"Building your business around your podcast: http://www. youleadingyou.com/15 #podcast #success #entrepreneur #business #bootstrap";;;#podcast #success #entrepreneur #business #bootstrap;"505126157537529856";https://twitter.com/0ldyleady/status/505126157537529856
cglee;2014-08-29 00:52;0;1;"@peterc we wrote a beginner friendly 3 part series on how to integrate Twitter Bootstrap into a Rails app. https://www. gotealeaf.com/blog/integrati ng-rails-and-bootstrap-part-1/ …";;@peterc;;"505125719161438208";https://twitter.com/cglee/status/505125719161438208
0ldyleady;2014-08-29 00:44;0;3;"Fail, Fail Fail, it's a journey: http://www. youleadingyou.com/15 #podcast #success #entrepreneur #business #bootstrap";;;#podcast #success #entrepreneur #business #bootstrap;"505123854990454784";https://twitter.com/0ldyleady/status/505123854990454784
otygblodhemn;2014-08-29 00:42;0;0;"This is great... 30 of Our Best Bootstrap Themes on @CreativeMarket http:// crtv.mk/dXiw";;@CreativeMarket;;"505123315552616449";https://twitter.com/otygblodhemn/status/505123315552616449username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nodenpm;2014-11-07 00:51;0;0;"kss-bootstrap (0.1.0): https:// npmjs.org/package/kss-bo otstrap … A KSS template and style guide for Bootstrap .";;;;"530507861605224448";https://twitter.com/nodenpm/status/530507861605224448
raff_ben;2014-11-07 00:51;0;0;"Bootstrap Skins Marketplace • SkinStrap http:// fb.me/6YYOb5aCC";;;;"530507712325750785";https://twitter.com/raff_ben/status/530507712325750785
TechWars_io;2014-11-07 00:41;0;0;"We compared #bootstrap vs #flexbox - see results: http://www. techwars.io/fight/bootstra p/flexbox/ …";;;#bootstrap #flexbox;"530505189330280448";https://twitter.com/TechWars_io/status/530505189330280448
zesky;2014-11-07 00:40;0;0;"Check out this great #themeforest item 'Velcro - Retina Responsive #WordPress Theme' http:// themeforest.net/item/velcro-re tina-responsive-wordpress-theme/7582469?ref=zerge … #bootstrap #design";;;#themeforest #WordPress #bootstrap #design;"530504915203149825";https://twitter.com/zesky/status/530504915203149825
qualitywpt;2014-11-07 00:38;0;0;"Movie Me - Cinema/Movie Bootstrap A HTML Template (Film &amp; TV) -... http:// tinyurl.com/qyyo3tm #entertainment #film -tv #site -templates";;;#entertainment #film #site;"530504507298709504";https://twitter.com/qualitywpt/status/530504507298709504
elementssystems;2014-11-07 00:36;0;0;"Job - Web Developer. Are you a fit? in Jordan http:// bull.hn/l/27FO8/35 #bootstrap #html5 #jo";;;#bootstrap #html5 #jo;"530504099809476608";https://twitter.com/elementssystems/status/530504099809476608
gazwal;2014-11-07 00:31;0;1;"Handcrafted responsive Bootstrap themes | @themearmada http://www. themearmada.com";;@themearmada;;"530502675230515200";https://twitter.com/gazwal/status/530502675230515200
